Date,(0-25),(25-50),(50-75),(75-100),(100-125),(125-150),(150-175),(175-200),(200-225),(225-250),(250-275),(275-300),(300-325),(325-350),(350-375),(375-400),(400-425),(425-450),(450-475),(475-500),(500-525),(525-550),(550-575),(575-600),(600-625),(625-650),(650-675),(675-700),(700-725),(725-750),(750-775),(775-800),(800-825),(825-850),(850-875),(875-900),(900-925),(925-950),(950-975),(975-1000),(1000-1025),(1025-1050),(1050-1075)
02/05/2023,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005564,0.166473,0.827964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,
03/05/2023,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066176,0.770848,0.162976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,
04/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.092308,0.907692,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
05/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.915077,0.084923,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
08/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.844923,0.155077,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
09/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.787692,0.212308,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
10/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.996308,0.003692,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
11/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.892923,0.107077,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
12/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.844923,0.155077,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
15/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.798769,0.201231,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
16/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.774769,0.225231,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
17/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.715692,0.284308,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
18/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.643692,0.356308,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
19/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.826462,0.173538,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
22/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.743385,0.256615,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
23/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.719385,0.280615,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
24/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.636308,0.363692,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
25/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.483077,0.516923,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
26/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.357538,0.642462,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
30/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.334462,0.665538,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
31/05/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.736000,0.264000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
01/06/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.796000,0.204000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
02/06/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.747077,0.252923,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
05/06/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.759077,0.240923,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
06/06/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.782154,0.217846,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07/06/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.724923,0.275077,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
08/06/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.724923,0.275077,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
09/06/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.700923,0.299077,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
12/06/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.791385,0.208615,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
13/06/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.930769,0.069231,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
14/06/2023,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.034154,0.965846,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
